reviewID,label
67056432,0
67056433,1
67056434,0
67056435,0
67056436,1
67056437,0
67056438,0
67056439,0
67056440,0
67056441,0
67056442,0
67056443,1
67056444,0
67056445,1
67056446,1
67056447,0
67056448,1
67056449,0
67056450,1
67056451,1
67056452,0
67056453,0
67056454,0
67056455,0
67056456,1
67056457,1
67056458,0
67056459,1
67056460,0
67056461,0
67056462,1
67056463,0
67056464,0
67056465,0
67056466,0
67056467,1
67056468,0
67056469,0
67056470,0
67056471,0
67056472,0
67056473,0
67056474,0
67056475,0
67056476,0
67056477,0
67056478,0
67056479,0
67056480,0
67056481,0
67056482,1
67056483,0
67056484,0
67056485,1
67056486,0
67056487,0
67056488,0
67056489,1
67056490,0
67056491,0
67056492,1
67056493,0
67056494,0
67056495,0
67056496,0
67056497,1
67056498,1
67056499,0
67056500,1
67056501,0
67056502,0
67056503,1
67056504,0
67056505,0
67056506,0
67056507,0
67056508,0
67056509,1
67056510,0
67056511,0
67056512,0
67056513,0
67056514,0
67056515,0
67056516,1
67056517,1
67056518,0
67056519,0
67056520,0
67056521,0
67056522,1
67056523,1
67056524,0
67056525,0
67056526,0
67056527,0
67056528,0
67056529,0
67056530,1
67056531,0
67056532,0
67056533,0
67056534,0
67056535,0
67056536,0
67056537,0
67056538,0
67056539,0
67056540,0
67056541,0
67056542,0
67056543,1
67056544,0
67056545,0
67056546,0
67056547,0
67056548,0
67056549,0
67056550,0
67056551,1
67056552,0
67056553,0
67056554,0
67056555,0
67056556,0
67056557,0
67056558,0
67056559,1
67056560,0
67056561,0
67056562,0
67056563,0
67056564,0
67056565,0
67056566,0
67056567,0
67056568,0
67056569,0
67056570,0
67056571,1
67056572,0
67056573,0
67056574,0
67056575,0
67056576,0
67056577,0
67056578,0
67056579,0
67056580,0
67056581,0
67056582,0
67056583,0
67056584,0
67056585,0
67056586,0
67056587,0
67056588,1
67056589,0
67056590,0
67056591,1
67056592,0
67056593,0
67056594,0
67056595,0
67056596,1
67056597,0
67056598,1
67056599,1
67056600,0
67056601,0
67056602,0
67056603,0
67056604,0
67056605,0
67056606,0
67056607,0
67056608,1
67056609,0
67056610,0
67056611,0
67056612,0
67056613,0
67056614,0
67056615,0
67056616,0
67056617,0
67056618,0
67056619,0
67056620,0
67056621,0
67056622,0
67056623,1
67056624,0
67056625,0
67056626,0
67056627,0
67056628,0
67056629,0
67056630,0
67056631,0
67056632,0
67056633,0
67056634,1
67056635,0
67056636,0
67056637,1
67056638,1
67056639,1
67056640,1
67056641,1
67056642,0
67056643,0
67056644,0
67056645,1
67056646,1
67056647,0
67056648,0
67056649,0
67056650,0
67056651,0
67056652,0
67056653,0
67056654,1
67056655,0
67056656,0
67056657,0
67056658,0
67056659,1
67056660,1
67056661,0
67056662,0
67056663,0
67056664,0
67056665,0
67056666,0
67056667,0
67056668,0
67056669,0
67056670,1
67056671,0
67056672,0
67056673,1
67056674,0
67056675,0
67056676,0
67056677,0
67056678,0
67056679,0
67056680,0
67056681,0
67056682,0
67056683,0
67056684,0
67056685,0
67056686,0
67056687,0
67056688,0
67056689,0
67056690,0
67056691,1
67056692,0
67056693,0
67056694,0
67056695,0
67056696,0
67056697,0
67056698,1
67056699,0
67056700,0
67056701,1
67056702,0
67056703,0
67056704,1
67056705,0
67056706,0
67056707,0
67056708,0
67056709,0
67056710,0
67056711,1
67056712,0
67056713,0
67056714,0
67056715,0
67056716,0
67056717,0
67056718,0
67056719,0
67056720,0
67056721,0
67056722,0
67056723,0
67056724,0
67056725,0
67056726,1
67056727,0
67056728,0
67056729,1
67056730,0
67056731,0
67056732,0
67056733,0
67056734,0
67056735,0
67056736,0
67056737,0
67056738,0
67056739,0
67056740,1
67056741,1
67056742,0
67056743,0
67056744,0
67056745,0
67056746,0
67056747,0
67056748,0
67056749,0
67056750,0
67056751,0
67056752,0
67056753,0
67056754,1
67056755,0
67056756,0
67056757,0
67056758,0
67056759,0
67056760,0
67056761,0
67056762,0
67056763,0
67056764,0
67056765,0
67056766,0
67056767,0
67056768,1
67056769,0
67056770,0
67056771,1
67056772,0
67056773,0
67056774,0
67056775,0
67056776,0
67056777,0
67056778,0
67056779,1
67056780,1
67056781,0
67056782,0
67056783,0
67056784,0
67056785,0
67056786,0
67056787,0
67056788,0
67056789,1
67056790,0
67056791,0
67056792,0
67056793,0
67056794,0
67056795,0
67056796,0
67056797,0
67056798,0
67056799,0
67056800,0
67056801,0
67056802,0
67056803,0
67056804,0
67056805,0
67056806,0
67056807,1
67056808,1
67056809,0
67056810,0
67056811,0
67056812,1
67056813,0
67056814,0
67056815,0
67056816,0
67056817,0
67056818,0
67056819,0
67056820,1
67056821,1
67056822,1
67056823,0
67056824,0
67056825,0
67056826,0
67056827,0
67056828,0
67056829,0
67056830,0
67056831,0
67056832,0
67056833,1
67056834,1
67056835,0
67056836,0
67056837,0
67056838,0
67056839,0
67056840,0
67056841,0
67056842,0
67056843,0
67056844,0
67056845,0
67056846,1
67056847,0
67056848,0
67056849,0
67056850,0
67056851,0
67056852,0
67056853,0
67056854,0
67056855,1
67056856,0
67056857,0
67056858,0
67056859,0
67056860,1
67056861,0
67056862,1
67056863,0
67056864,0
67056865,0
67056866,0
67056867,1
67056868,0
67056869,0
67056870,1
67056871,0
67056872,0
67056873,0
67056874,0
67056875,0
67056876,0
67056877,0
67056878,0
67056879,0
67056880,0
67056881,1
67056882,1
67056883,0
67056884,0
67056885,0
67056886,0
67056887,0
67056888,1
67056889,0
67056890,0
67056891,0
67056892,0
67056893,1
67056894,0
67056895,0
67056896,0
67056897,1
67056898,0
67056899,0
67056900,0
67056901,0
67056902,0
67056903,0
67056904,0
67056905,1
67056906,0
67056907,0
67056908,0
67056909,0
67056910,0
67056911,0
67056912,0
67056913,0
67056914,0
67056915,0
67056916,0
67056917,1
67056918,1
67056919,0
67056920,1
67056921,0
67056922,0
67056923,0
67056924,0
67056925,0
67056926,0
67056927,1
67056928,0
67056929,0
67056930,0
67056931,1
67056932,0
67056933,0
67056934,0
67056935,0
67056936,1
67056937,0
67056938,0
67056939,0
67056940,0
67056941,0
67056942,0
67056943,0
67056944,0
67056945,0
67056946,0
67056947,0
67056948,0
67056949,0
67056950,0
67056951,0
67056952,0
67056953,0
67056954,0
67056955,1
67056956,0
67056957,1
67056958,0
67056959,0
67056960,0
67056961,0
67056962,0
67056963,0
67056964,1
67056965,0
67056966,0
67056967,0
67056968,0
67056969,0
67056970,1
67056971,1
67056972,0
67056973,0
67056974,0
67056975,0
67056976,0
67056977,0
67056978,1
67056979,0
67056980,0
67056981,0
67056982,1
67056983,1
67056984,1
67056985,0
67056986,0
67056987,0
67056988,0
67056989,1
67056990,0
67056991,1
67056992,0
67056993,0
67056994,0
67056995,0
67056996,0
67056997,0
67056998,1
67056999,0
67057000,0
67057001,0
67057002,0
67057003,0
67057004,0
67057005,0
67057006,0
67057007,0
67057008,0
67057009,0
67057010,0
67057011,0
67057012,0
67057013,0
67057014,0
67057015,0
67057016,0
67057017,1
67057018,0
67057019,0
67057020,0
67057021,0
67057022,0
67057023,1
67057024,0
67057025,0
67057026,0
67057027,0
67057028,0
67057029,0
67057030,0
67057031,0
67057032,1
67057033,0
67057034,0
67057035,1
67057036,0
67057037,0
67057038,0
67057039,0
67057040,0
67057041,1
67057042,1
67057043,0
67057044,0
67057045,0
67057046,0
67057047,0
67057048,0
67057049,0
67057050,0
67057051,0
67057052,1
67057053,0
67057054,0
67057055,0
67057056,0
67057057,0
67057058,0
67057059,1
67057060,0
67057061,0
67057062,0
67057063,1
67057064,0
67057065,0
67057066,1
67057067,1
67057068,0
67057069,0
67057070,0
67057071,0
67057072,0
67057073,0
67057074,0
67057075,0
67057076,0
67057077,0
67057078,1
67057079,0
67057080,0
67057081,0
67057082,0
67057083,0
67057084,0
67057085,0
67057086,0
67057087,0
67057088,0
67057089,1
67057090,0
67057091,0
67057092,0
67057093,0
67057094,0
67057095,1
67057096,0
67057097,0
67057098,0
67057099,0
67057100,0
67057101,0
67057102,0
67057103,0
67057104,0
67057105,0
67057106,0
67057107,0
67057108,0
67057109,0
67057110,0
67057111,0
67057112,0
67057113,0
67057114,0
67057115,0
67057116,0
67057117,0
67057118,0
67057119,0
67057120,0
67057121,0
67057122,0
67057123,0
67057124,0
67057125,0
67057126,1
67057127,0
67057128,0
67057129,0
67057130,0
67057131,0
67057132,1
67057133,1
67057134,0
67057135,0
67057136,0
67057137,1
67057138,0
67057139,1
67057140,0
67057141,0
67057142,1
67057143,0
67057144,0
67057145,0
67057146,0
67057147,0
67057148,0
67057149,0
67057150,1
67057151,1
67057152,0
67057153,0
67057154,0
67057155,0
67057156,1
67057157,0
67057158,0
67057159,0
67057160,0
67057161,0
67057162,0
67057163,0
67057164,0
67057165,0
67057166,0
67057167,0
67057168,0
67057169,1
67057170,0
67057171,0
67057172,0
67057173,0
67057174,0
67057175,1
67057176,0
67057177,0
67057178,0
67057179,0
67057180,0
67057181,0
67057182,0
67057183,1
67057184,0
67057185,0
67057186,0
67057187,0
67057188,0
67057189,0
67057190,1
67057191,0
67057192,0
67057193,0
67057194,0
67057195,0
67057196,0
67057197,0
67057198,1
67057199,0
67057200,0
67057201,0
67057202,0
67057203,0
67057204,0
67057205,0
67057206,0
67057207,0
67057208,1
67057209,0
67057210,0
67057211,0
67057212,0
67057213,0
67057214,1
67057215,0
67057216,0
67057217,0
67057218,0
67057219,0
67057220,0
67057221,0
67057222,0
67057223,0
67057224,1
67057225,1
67057226,0
67057227,1
67057228,0
67057229,0
67057230,0
67057231,0
67057232,0
67057233,0
67057234,0
67057235,0
67057236,0
67057237,0
67057238,1
67057239,1
67057240,1
67057241,0
67057242,0
67057243,0
67057244,1
67057245,0
67057246,0
67057247,0
67057248,0
67057249,0
67057250,0
67057251,0
67057252,0
67057253,0
67057254,0
67057255,0
67057256,0
67057257,0
67057258,0
67057259,0
67057260,0
67057261,1
67057262,0
67057263,0
67057264,0
67057265,0
67057266,0
67057267,0
67057268,1
67057269,0
67057270,0
67057271,0
67057272,0
67057273,0
67057274,0
67057275,1
67057276,0
67057277,0
67057278,1
67057279,0
67057280,0
67057281,0
67057282,0
67057283,0
67057284,0
67057285,0
67057286,0
67057287,0
67057288,1
67057289,0
67057290,1
67057291,1
67057292,0
67057293,1
67057294,0
67057295,0
67057296,0
67057297,0
67057298,0
67057299,0
67057300,1
67057301,0
67057302,0
67057303,1
67057304,0
67057305,0
67057306,0
67057307,0
67057308,1
67057309,0
67057310,0
67057311,0
67057312,0
67057313,0
67057314,0
67057315,0
67057316,0
67057317,0
67057318,0
67057319,0
67057320,1
67057321,0
67057322,0
67057323,0
67057324,0
67057325,0
67057326,1
67057327,0
67057328,0
67057329,0
67057330,0
67057331,0
67057332,0
67057333,0
67057334,0
67057335,1
67057336,0
67057337,0
67057338,0
67057339,0
67057340,0
67057341,0
67057342,0
67057343,1
67057344,0
67057345,1
67057346,0
67057347,0
67057348,0
67057349,0
67057350,0
67057351,0
67057352,0
67057353,0
67057354,0
67057355,1
67057356,0
67057357,0
67057358,1
67057359,0
67057360,0
67057361,1
67057362,0
67057363,0
67057364,0
67057365,0
67057366,0
67057367,1
67057368,1
67057369,0
67057370,0
67057371,0
67057372,0
67057373,0
67057374,0
67057375,0
67057376,1
67057377,0
67057378,1
67057379,0
67057380,1
67057381,0
67057382,0
67057383,0
67057384,1
67057385,0
67057386,1
67057387,1
67057388,0
67057389,0
67057390,0
67057391,0
67057392,0
67057393,0
67057394,0
67057395,1
67057396,0
67057397,1
67057398,0
67057399,0
67057400,0
67057401,0
67057402,0
67057403,1
67057404,0
67057405,0
67057406,0
67057407,0
67057408,1
67057409,0
67057410,0
67057411,0
67057412,0
67057413,0
67057414,0
67057415,0
67057416,0
67057417,1
67057418,0
67057419,0
67057420,1
67057421,0
67057422,0
67057423,0
67057424,0
67057425,0
67057426,1
67057427,0
67057428,0
67057429,0
67057430,0
67057431,1
67057432,0
67057433,0
67057434,0
67057435,1
67057436,0
67057437,0
67057438,0
67057439,0
67057440,0
67057441,0
67057442,0
67057443,0
67057444,1
67057445,0
67057446,0
67057447,0
67057448,0
67057449,0
67057450,0
67057451,0
67057452,0
67057453,0
67057454,0
67057455,1
67057456,1
67057457,0
67057458,0
67057459,0
67057460,0
67057461,0
67057462,0
67057463,0
67057464,1
67057465,0
67057466,0
67057467,1
67057468,0
67057469,0
67057470,0
67057471,0
67057472,0
67057473,0
67057474,0
67057475,0
67057476,0
67057477,0
67057478,0
67057479,1
67057480,1
67057481,0
67057482,0
67057483,0
67057484,0
67057485,1
67057486,0
67057487,0
67057488,0
67057489,0
67057490,1
67057491,1
67057492,0
67057493,0
67057494,0
67057495,0
67057496,0
67057497,0
67057498,0
67057499,1
67057500,0
67057501,1
67057502,0
67057503,1
67057504,1
67057505,0
67057506,0
67057507,1
67057508,0
67057509,0
67057510,1
67057511,1
67057512,0
67057513,1
67057514,0
67057515,0
67057516,0
67057517,0
67057518,0
67057519,0
67057520,1
67057521,0
67057522,0
67057523,0
67057524,0
67057525,0
67057526,0
67057527,0
67057528,0
67057529,0
67057530,0
67057531,0
67057532,1
67057533,0
67057534,0
67057535,0
67057536,0
67057537,0
67057538,0
67057539,0
67057540,0
67057541,0
67057542,0
67057543,0
67057544,0
67057545,0
67057546,1
67057547,0
67057548,0
67057549,0
67057550,1
67057551,0
67057552,0
67057553,0
67057554,0
67057555,1
67057556,1
67057557,1
67057558,1
67057559,0
67057560,0
67057561,0
67057562,0
67057563,0
67057564,0
67057565,0
67057566,0
67057567,0
67057568,1
67057569,0
67057570,0
67057571,0
67057572,0
67057573,1
67057574,0
67057575,0
67057576,0
67057577,0
67057578,0
67057579,0
67057580,1
67057581,0
67057582,0
67057583,1
67057584,0
67057585,0
67057586,1
67057587,0
67057588,0
67057589,1
67057590,0
67057591,0
67057592,0
67057593,0
67057594,0
67057595,0
67057596,0
67057597,0
67057598,1
67057599,0
67057600,0
67057601,0
67057602,0
67057603,0
67057604,0
67057605,0
67057606,0
67057607,0
67057608,0
67057609,0
67057610,0
67057611,1
67057612,0
67057613,1
67057614,0
67057615,0
67057616,0
67057617,0
67057618,0
67057619,0
67057620,0
67057621,0
67057622,0
67057623,0
67057624,0
67057625,0
67057626,0
67057627,0
67057628,0
67057629,1
67057630,0
67057631,0
67057632,0
67057633,0
67057634,0
67057635,0
67057636,0
67057637,0
67057638,0
67057639,0
67057640,0
67057641,0
67057642,0
67057643,1
67057644,0
67057645,0
67057646,0
67057647,0
67057648,1
67057649,0
67057650,1
67057651,0
67057652,0
67057653,0
67057654,0
67057655,0
67057656,1
67057657,0
67057658,0
67057659,0
67057660,0
67057661,0
67057662,0
67057663,0
67057664,0
67057665,0
67057666,0
67057667,1
67057668,0
67057669,0
67057670,1
67057671,0
67057672,0
67057673,0
67057674,1
67057675,0
67057676,0
67057677,1
67057678,0
67057679,0
67057680,0
67057681,0
67057682,0
67057683,0
67057684,0
67057685,1
67057686,0
67057687,0
67057688,0
67057689,0
67057690,0
67057691,0
67057692,0
67057693,0
67057694,0
67057695,0
67057696,0
67057697,0
67057698,0
67057699,1
67057700,0
67057701,0
67057702,1
67057703,0
67057704,1
67057705,0
67057706,0
67057707,1
67057708,0
67057709,0
67057710,0
67057711,0
67057712,0
67057713,1
67057714,0
67057715,0
67057716,0
67057717,0
67057718,0
67057719,0
67057720,0
67057721,0
67057722,0
67057723,0
67057724,0
67057725,0
67057726,1
67057727,1
67057728,0
67057729,0
67057730,0
67057731,0
67057732,0
67057733,1
67057734,0
67057735,0
67057736,0
67057737,1
67057738,0
67057739,0
67057740,0
67057741,0
67057742,0
67057743,1
67057744,0
67057745,0
67057746,1
67057747,1
67057748,0
67057749,0
67057750,1
67057751,0
67057752,0
67057753,0
67057754,0
67057755,0
67057756,0
67057757,0
67057758,0
67057759,0
67057760,0
67057761,0
67057762,0
67057763,0
67057764,0
67057765,0
67057766,0
67057767,0
67057768,1
67057769,0
67057770,0
67057771,0
67057772,0
67057773,0
67057774,0
67057775,0
67057776,1
67057777,0
67057778,0
67057779,1
67057780,0
67057781,1
67057782,1
67057783,1
67057784,0
67057785,0
67057786,0
67057787,1
67057788,0
67057789,0
67057790,0
67057791,0
67057792,0
67057793,1
67057794,1
67057795,0
67057796,0
67057797,1
67057798,0
67057799,1
67057800,0
67057801,1
67057802,0
67057803,0
67057804,0
67057805,1
67057806,0
67057807,0
67057808,0
67057809,0
67057810,0
67057811,0
67057812,0
67057813,0
67057814,0
67057815,0
67057816,0
67057817,0
67057818,0
67057819,1
67057820,0
67057821,1
67057822,0
67057823,0
67057824,0
67057825,0
67057826,0
67057827,0
67057828,0
67057829,0
67057830,0
67057831,0
67057832,0
67057833,0
67057834,0
67057835,0
67057836,0
67057837,0
67057838,0
67057839,0
67057840,0
67057841,0
67057842,0
67057843,0
67057844,1
67057845,1
67057846,0
67057847,0
67057848,0
67057849,0
67057850,1
67057851,0
67057852,1
67057853,0
67057854,1
67057855,0
67057856,0
67057857,1
67057858,0
67057859,0
67057860,0
67057861,0
67057862,0
67057863,0
67057864,0
67057865,0
67057866,0
67057867,0
67057868,0
67057869,0
67057870,0
67057871,0
67057872,0
67057873,0
67057874,1
67057875,0
67057876,0
67057877,0
67057878,1
67057879,0
67057880,0
67057881,0
67057882,1
67057883,0
67057884,0
67057885,0
67057886,0
67057887,0
67057888,1
67057889,0
67057890,0
67057891,0
67057892,1
67057893,0
67057894,0
67057895,0
67057896,0
67057897,1
67057898,1
67057899,0
67057900,0
67057901,0
67057902,0
67057903,0
67057904,0
67057905,0
67057906,1
67057907,1
67057908,0
67057909,1
67057910,0
67057911,0
67057912,0
67057913,0
67057914,0
67057915,0
67057916,1
67057917,0
67057918,0
67057919,0
67057920,0
67057921,0
67057922,1
67057923,0
67057924,1
67057925,0
67057926,0
67057927,0
67057928,0
67057929,0
67057930,0
67057931,0
67057932,1
67057933,1
67057934,1
67057935,0
67057936,0
67057937,0
67057938,0
67057939,0
67057940,0
67057941,1
67057942,0
67057943,0
67057944,0
67057945,0
67057946,0
67057947,1
67057948,1
67057949,0
67057950,0
67057951,0
67057952,0
67057953,0
67057954,0
67057955,1
67057956,0
67057957,0
67057958,0
67057959,0
67057960,0
67057961,0
67057962,0
67057963,0
67057964,0
67057965,0
67057966,0
67057967,0
67057968,1
67057969,0
67057970,0
67057971,0
67057972,0
67057973,0
67057974,0
67057975,1
67057976,0
67057977,0
67057978,0
67057979,1
67057980,0
67057981,0
67057982,0
67057983,0
67057984,0
67057985,1
67057986,0
67057987,0
67057988,0
67057989,1
67057990,0
67057991,0
67057992,0
67057993,0
67057994,0
67057995,0
67057996,0
67057997,0
67057998,0
67057999,0
67058000,0
67058001,1
67058002,0
67058003,0
67058004,1
67058005,0
67058006,0
67058007,0
67058008,1
67058009,0
67058010,1
67058011,1
67058012,0
67058013,0
67058014,0
67058015,0
67058016,0
67058017,1
67058018,0
67058019,0
67058020,1
67058021,0
67058022,0
67058023,0
67058024,0
67058025,0
67058026,0
67058027,0
67058028,1
67058029,1
67058030,0
67058031,0
67058032,0
67058033,0
67058034,0
67058035,0
67058036,1
67058037,0
67058038,0
67058039,0
67058040,0
67058041,0
67058042,0
67058043,0
67058044,0
67058045,0
67058046,0
67058047,1
67058048,0
67058049,0
67058050,1
67058051,0
67058052,0
67058053,1
67058054,1
67058055,0
67058056,0
67058057,1
67058058,0
67058059,0
67058060,0
67058061,0
67058062,0
67058063,0
67058064,0
67058065,1
67058066,0
67058067,1
67058068,0
67058069,0
67058070,0
67058071,0
67058072,0
67058073,0
67058074,0
67058075,0
67058076,0
67058077,0
67058078,0
67058079,0
67058080,0
67058081,1
67058082,0
67058083,0
67058084,0
67058085,0
67058086,0
67058087,1
67058088,0
67058089,0
67058090,0
67058091,0
67058092,1
67058093,0
67058094,0
67058095,1
67058096,0
67058097,0
67058098,0
67058099,0
67058100,1
67058101,1
67058102,0
67058103,0
67058104,0
67058105,0
67058106,0
67058107,0
67058108,0
67058109,0
67058110,0
67058111,0
67058112,0
67058113,0
67058114,1
67058115,0
67058116,0
67058117,1
67058118,0
67058119,0
67058120,1
67058121,0
67058122,0
67058123,0
67058124,0
67058125,1
67058126,0
67058127,1
67058128,0
67058129,0
67058130,1
67058131,0
67058132,0
67058133,0
67058134,0
67058135,0
67058136,0
67058137,0
67058138,0
67058139,0
67058140,1
67058141,0
67058142,0
67058143,0
67058144,1
67058145,1
67058146,0
67058147,0
67058148,0
67058149,1
67058150,0
67058151,0
67058152,0
67058153,0
67058154,0
67058155,0
67058156,0
67058157,0
67058158,0
67058159,0
67058160,0
67058161,0
67058162,0
67058163,0
67058164,1
67058165,0
67058166,1
67058167,0
67058168,1
67058169,0
67058170,0
67058171,0
67058172,0
67058173,1
67058174,1
67058175,0
67058176,0
67058177,0
67058178,0
67058179,0
67058180,0
67058181,0
67058182,0
67058183,0
67058184,1
67058185,0
67058186,0
67058187,0
67058188,0
67058189,0
67058190,0
67058191,0
67058192,0
67058193,1
67058194,0
67058195,0
67058196,1
67058197,0
67058198,0
67058199,0
67058200,0
67058201,0
67058202,0
67058203,1
67058204,0
67058205,1
67058206,0
67058207,0
67058208,0
67058209,0
67058210,1
67058211,1
67058212,1
67058213,0
67058214,0
67058215,1
67058216,0
67058217,0
67058218,0
67058219,0
67058220,0
67058221,1
67058222,1
67058223,0
67058224,0
67058225,0
67058226,1
67058227,0
67058228,0
67058229,0
67058230,0
67058231,0
67058232,0
67058233,0
67058234,0
67058235,0
67058236,1
67058237,0
67058238,1
67058239,0
67058240,0
67058241,0
67058242,0
67058243,0
67058244,0
67058245,1
67058246,0
67058247,0
67058248,0
67058249,0
67058250,0
67058251,0
67058252,0
67058253,0
67058254,0
67058255,1
67058256,0
67058257,0
67058258,0
67058259,0
67058260,0
67058261,0
67058262,1
67058263,0
67058264,0
67058265,0
67058266,0
67058267,0
67058268,0
67058269,0
67058270,1
67058271,0
67058272,0
67058273,0
67058274,0
67058275,1
67058276,0
67058277,0
67058278,0
67058279,0
67058280,0
67058281,0
67058282,0
67058283,0
67058284,0
67058285,0
67058286,0
67058287,0
67058288,0
67058289,0
67058290,0
67058291,0
67058292,1
67058293,0
67058294,1
67058295,1
67058296,0
67058297,0
67058298,0
67058299,0
67058300,0
67058301,1
67058302,0
67058303,0
67058304,0
67058305,0
67058306,0
67058307,0
67058308,0
67058309,0
67058310,0
67058311,0
67058312,0
67058313,0
67058314,0
67058315,0
67058316,0
67058317,0
67058318,0
67058319,0
67058320,0
67058321,0
67058322,0
67058323,0
67058324,0
67058325,0
67058326,0
67058327,0
67058328,0
67058329,0
67058330,0
67058331,0
67058332,0
67058333,0
67058334,0
67058335,0
67058336,0
67058337,1
67058338,0
67058339,0
67058340,0
67058341,0
67058342,0
67058343,1
67058344,0
67058345,0
67058346,0
67058347,0
67058348,0
67058349,0
67058350,1
67058351,0
67058352,0
67058353,0
67058354,0
67058355,1
67058356,1
67058357,0
67058358,0
67058359,0
67058360,0
67058361,0
67058362,0
67058363,0
67058364,0
67058365,0
67058366,1
67058367,1
67058368,0
67058369,0
67058370,0
67058371,0
67058372,0
67058373,0
67058374,0
67058375,0
67058376,0
67058377,0
67058378,0
67058379,0
67058380,0
67058381,0
67058382,0
67058383,0
67058384,0
67058385,0
67058386,0
67058387,0
67058388,1
67058389,1
67058390,0
67058391,0
67058392,0
67058393,0
67058394,0
67058395,0
67058396,1
67058397,0
67058398,1
67058399,0
67058400,1
67058401,1
67058402,0
67058403,0
67058404,0
67058405,0
67058406,0
67058407,0
67058408,0
67058409,0
67058410,1
67058411,1
67058412,1
67058413,0
67058414,0
67058415,0
67058416,1
67058417,0
67058418,1
67058419,0
67058420,0
67058421,0
67058422,0
67058423,0
67058424,0
67058425,0
67058426,1
67058427,0
67058428,1
67058429,0
67058430,0
67058431,1
67058432,1
67058433,1
67058434,0
67058435,0
67058436,0
67058437,0
67058438,0
67058439,0
67058440,0
67058441,0
67058442,0
67058443,0
67058444,0
67058445,0
67058446,0
67058447,0
67058448,1
67058449,0
67058450,0
67058451,0
67058452,0
67058453,0
67058454,0
67058455,0
67058456,1
67058457,0
67058458,1
67058459,0
67058460,0
67058461,0
67058462,0
67058463,0
67058464,1
67058465,0
67058466,0
67058467,1
67058468,1
67058469,0
67058470,0
67058471,0
67058472,1
67058473,0
67058474,0
67058475,0
67058476,0
67058477,1
67058478,0
67058479,0
67058480,0
67058481,0
67058482,0
67058483,0
67058484,0
67058485,0
67058486,0
67058487,1
67058488,0
67058489,0
67058490,0
67058491,1
67058492,0
67058493,0
67058494,0
67058495,0
67058496,0
67058497,0
67058498,0
67058499,1
67058500,0
67058501,0
67058502,0
67058503,0
67058504,1
67058505,0
67058506,0
67058507,0
67058508,0
67058509,0
67058510,0
67058511,0
67058512,0
67058513,0
67058514,1
67058515,1
67058516,0
67058517,0
67058518,0
67058519,0
67058520,0
67058521,0
67058522,0
67058523,0
67058524,0
67058525,0
67058526,1
67058527,0
67058528,0
67058529,0
67058530,0
67058531,1
67058532,0
67058533,0
67058534,1
67058535,0
67058536,1
67058537,1
67058538,1
67058539,0
67058540,0
67058541,0
67058542,0
67058543,0
67058544,1
67058545,0
67058546,1
67058547,0
67058548,0
67058549,0
67058550,0
67058551,0
67058552,1
67058553,0
67058554,0
67058555,1
67058556,0
67058557,1
67058558,1
67058559,0
67058560,0
67058561,0
67058562,1
67058563,0
67058564,0
67058565,1
67058566,0
67058567,0
67058568,0
67058569,0
67058570,0
67058571,1
67058572,1
67058573,0
67058574,0
67058575,0
67058576,0
67058577,1
67058578,0
67058579,0
67058580,0
67058581,1
67058582,0
67058583,0
67058584,0
67058585,0
67058586,1
67058587,1
67058588,0
67058589,1
67058590,0
67058591,0
67058592,0
67058593,0
67058594,0
67058595,0
67058596,0
67058597,0
67058598,0
67058599,0
67058600,0
67058601,0
67058602,0
67058603,0
67058604,0
67058605,1
67058606,1
67058607,0
67058608,0
67058609,0
67058610,0
67058611,0
67058612,1
67058613,0
67058614,0
67058615,0
67058616,0
67058617,1
67058618,0
67058619,0
67058620,0
67058621,1
67058622,0
67058623,0
67058624,0
67058625,0
67058626,0
67058627,0
67058628,0
67058629,0
67058630,0
67058631,0
67058632,1
67058633,0
67058634,0
67058635,0
67058636,0
67058637,0
67058638,0
67058639,0
67058640,1
67058641,0
67058642,0
67058643,0
67058644,0
67058645,1
67058646,0
67058647,1
67058648,0
67058649,0
67058650,0
67058651,1
67058652,0
67058653,0
67058654,0
67058655,0
67058656,1
67058657,0
67058658,0
67058659,0
67058660,0
67058661,0
67058662,0
67058663,1
67058664,1
67058665,1
67058666,0
67058667,0
67058668,0
67058669,0
67058670,0
67058671,0
67058672,0
67058673,0
67058674,0
67058675,0
67058676,0
67058677,0
67058678,0
67058679,0
67058680,0
67058681,0
67058682,0
67058683,0
67058684,0
67058685,1
67058686,0
67058687,1
67058688,0
67058689,0
67058690,0
67058691,1
67058692,0
67058693,0
67058694,0
67058695,0
67058696,0
67058697,0
67058698,0
67058699,0
67058700,0
67058701,0
67058702,0
67058703,1
67058704,0
67058705,0
67058706,0
67058707,0
67058708,0
67058709,0
67058710,0
67058711,0
67058712,0
67058713,0
67058714,0
67058715,0
67058716,0
67058717,0
67058718,0
67058719,1
67058720,1
67058721,0
67058722,0
67058723,0
67058724,0
67058725,0
67058726,0
67058727,0
67058728,0
67058729,0
67058730,1
67058731,0
67058732,0
67058733,0
67058734,0
67058735,1
67058736,1
67058737,0
67058738,0
67058739,0
67058740,0
67058741,0
67058742,0
67058743,0
67058744,0
67058745,0
67058746,0
67058747,0
67058748,0
67058749,0
67058750,0
67058751,0
67058752,0
67058753,0
67058754,0
67058755,0
67058756,0
67058757,0
67058758,0
67058759,0
67058760,1
67058761,0
67058762,0
67058763,0
